Astro ID,TIC ID,Epoc,Per,Dur,Depth,SMass,SRad,SRadEst,Tmag,Year,MinT,MaxT,Split,Consensus Label,L1,L2,L3,L4,L5,L6,L7,L8,Notes,File,disp_E,disp_J,disp_N,disp_S,disp_B
10200,237215078.0,1683.771419,0.409739,0.00291324429,4550,,,3.077569957,8.94397,2.0,1683.364563,1763.303322,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000237215078_tess_v01_llc.fits,0,1,0,0,0
10201,123356521.0,1696.879764,32.472967,1.028094135,2120,,50.6265,54.99208219,7.3798,2.0,1683.364343,2035.11703,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000123356521_tess_v01_llc.fits,0,1,0,0,0
10202,198381445.0,1748.112237,39.084176,0.2790610166,3660,0.67,0.682026,0.7082834057,9.2469,2.0,1738.656185,2035.115861,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000198381445_tess_v01_llc.fits,0,1,0,0,0
10203,188194113.0,1685.695361,4.763905,0.1846965969,570,,8.23101,8.395582123,8.32087,2.0,1683.362851,1737.385375,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000188194113_tess_v01_llc.fits,0,1,0,0,0
10204,116681081.0,1684.293523,6.448329,0.07989479631,1350,,18.1638,18.84242118,8.86766,2.0,1683.362678,1710.175904,train,E,,E,E,J,E,,,,,astronet_tess_ffi_s0039-0000000116681081_tess_v01_llc.fits,1,0,0,0,0
10205,199608168.0,1716.165119,10.796735,0.1577402984,490,,11.0726,10.78861382,8.9844,2.0,1711.38656,2009.282441,train,J,,E,J,J,J,,,,,astronet_tess_ffi_s0039-0000000199608168_tess_v01_llc.fits,0,1,0,0,0
10206,327259175.0,1791.609522,1.0872,0.097695792,3430,2.324,1.67166,2.078353207,9.24283,2.0,1790.682275,1815.01518,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000327259175_tess_v01_llc.fits,1,0,0,0,0
10207,236996733.0,1723.627549,20.762109,0.2227774296,540,,13.2818,13.40303909,8.43058,2.0,1711.385008,1982.259669,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000236996733_tess_v01_llc.fits,0,1,0,0,0
10208,142871595.0,1686.61585,7.750401,0.1298192168,490,,10.8232,11.01422356,9.1617,2.0,1683.367135,1737.386362,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000142871595_tess_v01_llc.fits,0,1,0,0,0
10209,335683051.0,1715.526757,11.3093,0.134128298,400,,10.5027,10.08632918,9.1835,2.0,1711.38708,1954.866522,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000335683051_tess_v01_llc.fits,0,1,0,0,0
10210,11152819.0,1790.796477,0.280475,0.0312841815,260,,,5.185913186,9.263,2.0,1790.681421,1815.01476,train,B,,B,B,B,B,,,,,astronet_tess_ffi_s0039-0000000011152819_tess_v01_llc.fits,0,0,0,0,1
10211,292693046.0,1791.84048,1.341365,0.1225202791,370,,,99.23818587,7.5423,2.0,1790.682358,1815.01549,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000292693046_tess_v01_llc.fits,1,0,0,0,0
10212,136519419.0,1711.714773,13.841618,0.1756501324,1130,,10.238,10.61379251,7.67877,2.0,1711.383958,1763.305306,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000136519419_tess_v01_llc.fits,0,1,0,0,0
10213,123233136.0,1684.622192,17.514666,0.1501006876,800,,10.4686,10.53734813,8.3613,2.0,1683.364329,2035.117325,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000123233136_tess_v01_llc.fits,0,1,0,0,0
10214,199631856.0,1756.264218,18.757358,0.1502464376,630,,7.87913,7.825989151,8.24179,2.0,1738.65577,1954.866319,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000199631856_tess_v01_llc.fits,0,1,0,0,0
10215,138726380.0,1690.940323,8.653645,0.09250746505,4080,,11.9947,12.25023108,9.28049,2.0,1683.363382,1710.176392,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000138726380_tess_v01_llc.fits,0,1,0,0,0
10216,288486988.0,1749.246527,42.085952,0.2828175974,620,1.004,1.89716,1.98359811,9.5765,2.0,1738.652862,1954.868479,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000288486988_tess_v01_llc.fits,0,1,0,0,0
10217,160424054.0,1700.204167,71.844415,0.1264461704,1290,,7.52359,7.565434335,8.8319,2.0,1683.365909,2035.113735,train,J,,J,E,J,J,,,,,astronet_tess_ffi_s0039-0000000160424054_tess_v01_llc.fits,0,1,0,0,0
10218,260695792.0,1817.735094,0.779878,0.1000349511,770,,,10.34593282,9.29021,2.0,1816.099409,1841.141061,train,E,,E,E,J,E,,,,,astronet_tess_ffi_s0039-0000000260695792_tess_v01_llc.fits,1,0,0,0,0
10219,298165113.0,1714.235609,6.341179,0.1598611226,350,,14.4964,14.22304871,8.4579,2.0,1711.387464,1954.867292,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000298165113_tess_v01_llc.fits,0,1,0,0,0
10220,330731411.0,1739.071918,9.077993,0.3784615282,310,,,186.8382068,8.05971,2.0,1738.659575,1763.305556,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000330731411_tess_v01_llc.fits,0,1,0,0,0
10221,137443271.0,1711.661191,0.524322,0.05239549746,480,,,6.061783656,9.2537,2.0,1711.384041,1763.305242,train,,,B,B,J,J,,,,,astronet_tess_ffi_s0039-0000000137443271_tess_v01_llc.fits,0,2,0,0,2
10222,359729929.0,1687.064823,3.786958,0.1068300852,3710,,,12.60842037,9.2182,2.0,1683.363272,1710.176314,train,N,,E,E,J,J,,,,,astronet_tess_ffi_s0039-0000000359729929_tess_v01_llc.fits,0,0,1,0,0
10223,81302763.0,1791.065741,10.75618,0.1050878786,790,1.149,1.8786,1.900044716,8.01386,2.0,1790.681166,1815.01485,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000081302763_tess_v01_llc.fits,0,1,0,0,0
10224,141872393.0,1711.941532,0.697429,0.07464582587,150,1.531,1.58868,1.558350207,8.1834,2.0,1711.387651,1954.867334,train,,,B,J,B,J,,,,,astronet_tess_ffi_s0039-0000000141872393_tess_v01_llc.fits,0,2,0,0,2
10225,332568078.0,1792.089777,11.017695,0.1480778208,1290,,5.61071,5.601353616,8.9755,2.0,1790.681654,1815.014699,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000332568078_tess_v01_llc.fits,0,1,0,0,0
10226,154107460.0,1689.038743,15.363261,0.2081721866,330,,19.3037,19.71219707,8.9419,2.0,1683.366631,1912.491918,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000154107460_tess_v01_llc.fits,0,1,0,0,0
10227,268631245.0,1765.129073,3.860957,0.1897660366,660,,,8.367346981,8.4521,2.0,1764.701194,1815.01327,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000268631245_tess_v01_llc.fits,0,1,0,0,0
10228,99023232.0,1684.531159,1.229878,0.0649375584,9059,1.558,4.98536,4.825072596,8.2626,2.0,1683.362373,1710.175695,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000099023232_tess_v01_llc.fits,0,1,0,0,0
10229,197658800.0,1744.4021,6.525568,0.2219998234,470,,,89.08512359,9.1145,2.0,1738.659701,1763.305722,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000197658800_tess_v01_llc.fits,0,1,0,0,0
10230,29701408.0,1805.111162,13.696181,0.2948787769,2260,,3.69855,3.748181809,9.24562,2.0,1790.682941,1815.016395,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000029701408_tess_v01_llc.fits,0,1,0,0,0
10231,267819325.0,1688.636812,7.60229,0.1241453957,360,,11.1446,11.16220052,9.0145,2.0,1683.363927,1954.864102,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000267819325_tess_v01_llc.fits,0,1,0,0,0
10232,276641769.0,1711.60656,0.465989,0.0665432292,4310,1.599,4.21664,4.204569326,8.8476,2.0,1711.383796,1763.305672,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000276641769_tess_v01_llc.fits,0,3,0,0,1
10233,269701714.0,1693.894657,82.693863,0.3018326,3820,,15.4742,15.95275874,7.9959,2.0,1683.363954,2009.28103,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000269701714_tess_v01_llc.fits,0,1,0,0,0
10234,240949997.0,1768.394786,4.12002,0.1652540022,520,,12.6256,11.64473689,8.56201,2.0,1764.702539,1815.014893,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000240949997_tess_v01_llc.fits,0,1,0,0,0
10235,624826996.0,1792.159854,1.755794,0.2769238297,31710,,,32.07307873,8.29309,2.0,1790.681797,1815.015131,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000624826996_tess_v01_llc.fits,1,0,0,0,0
10236,445284957.0,1764.819819,0.162162,0.02015187174,339,,,110.2952094,7.74024,2.0,1764.701945,1815.014402,train,B,,B,B,B,B,,,,,astronet_tess_ffi_s0039-0000000445284957_tess_v01_llc.fits,0,0,0,0,1
10237,158750881.0,2014.423964,6.597983,0.237923267,600,,16.7627,16.47084955,8.63364,2.0,2010.285177,2035.118466,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000158750881_tess_v01_llc.fits,0,1,0,0,0
10238,250450818.0,1791.072916,0.790671,0.08073541581,5050,2.209,4.22136,4.227709331,7.48952,2.0,1790.68197,1815.015163,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000250450818_tess_v01_llc.fits,0,3,0,0,1
10239,282896274.0,1687.616508,9.375164,0.113814491,709,,,154.5465112,7.01189,2.0,1683.362742,1710.175949,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000282896274_tess_v01_llc.fits,0,1,0,0,0
10240,198459125.0,1759.724127,52.399967,0.4501157165,370,,11.2078,10.41140742,9.08271,2.0,1711.386111,2035.115778,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000198459125_tess_v01_llc.fits,0,1,0,0,0
10241,176642092.0,1740.970578,5.286561,0.1286748947,570,,13.6215,12.55983081,6.64356,2.0,1738.66045,1763.30671,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000176642092_tess_v01_llc.fits,0,1,0,0,0
10242,199382504.0,1683.901825,1.169461,0.1547664687,820,2.65,4.02667,4.250061116,9.0612,2.0,1683.362491,1737.385275,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000199382504_tess_v01_llc.fits,1,0,0,0,0
10243,63374262.0,1692.828473,10.920904,0.5039997196,120,,,158.902811,8.7249,2.0,1683.363605,1737.385548,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000063374262_tess_v01_llc.fits,0,1,0,0,0
10244,359030548.0,1906.133611,6.951926,0.1704612255,4080,,10.772,10.72927455,8.7987,2.0,1899.327964,1926.473873,train,E,,E,E,N,E,,,,,astronet_tess_ffi_s0039-0000000359030548_tess_v01_llc.fits,1,0,0,0,0
10245,1718209602.0,1684.332542,1.29767,0.1389415269,360,,,5.609979461,7.3495,2.0,1683.364608,2035.114387,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000001718209602_tess_v01_llc.fits,0,3,0,0,1
10246,164557867.0,1684.595804,10.569651,0.1285269562,820,,9.02955,9.543193422,8.45296,2.0,1683.364226,2035.116866,train,,,J,J,N,J,,,,,astronet_tess_ffi_s0039-0000000164557867_tess_v01_llc.fits,0,3,1,0,0
10247,359123294.0,1929.268356,0.238864,0.025021004,1620,1.76,1.54917,1.527301169,9.0381,2.0,1928.119861,1954.869454,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000359123294_tess_v01_llc.fits,0,3,0,0,1
10248,219429062.0,1745.931917,101.897019,0.1997181572,620,1.567,2.13625,2.068510677,9.0959,2.0,1683.365711,2035.11505,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000219429062_tess_v01_llc.fits,0,1,0,0,0
10249,276922325.0,1684.910036,2.612517,0.2569149218,230,,,3.760688893,8.7418,2.0,1683.363112,1763.304401,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000276922325_tess_v01_llc.fits,0,3,0,0,1
10250,424719589.0,1686.229522,7.640485,0.1402028998,399940,,,1.929483812,7.9577,2.0,1683.363824,1954.864047,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000424719589_tess_v01_llc.fits,1,0,0,0,0
10251,355117835.0,1683.844521,0.393767,0.2077120925,1630,,,3.990731437,8.28339,2.0,1683.363413,1710.17641,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000355117835_tess_v01_llc.fits,0,1,0,0,0
10252,164782069.0,1697.217752,14.10924,0.4128363624,1940,,18.0958,16.63721546,7.66011,2.0,1683.36418,2035.116871,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000164782069_tess_v01_llc.fits,0,1,0,0,0
10253,624463844.0,1791.089245,11.239235,0.1434126386,960,,,99.97719752,8.77929,2.0,1790.68188,1815.015114,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000624463844_tess_v01_llc.fits,0,1,0,0,0
10254,28310120.0,1930.370875,0.345572,0.04940297312,330,1.52,3.68729,3.996681874,6.42701,2.0,1928.118144,1982.263914,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000028310120_tess_v01_llc.fits,0,3,0,0,1
10255,312141546.0,1775.648352,13.096654,0.2287985454,830,,,36.89375443,8.4169,2.0,1764.702,1815.014325,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000312141546_tess_v01_llc.fits,0,1,0,0,0
10256,230197433.0,1741.284544,4.380068,0.1403811794,370,,10.4937,10.41084405,9.193,2.0,1738.654309,1982.262887,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000230197433_tess_v01_llc.fits,0,1,0,0,0
10257,240860506.0,1773.332947,14.371148,0.2165732004,580,,30.4342,27.73038595,7.4125,2.0,1764.702429,1815.014747,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000240860506_tess_v01_llc.fits,0,1,0,0,0
10258,250827629.0,1791.034635,11.548352,0.141467312,2050,,,1000.0,7.72279,2.0,1790.68227,1815.015459,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000250827629_tess_v01_llc.fits,0,1,0,0,0
10259,436451838.0,1683.747476,0.526405,0.02145100375,2030,1.835,2.25249,2.304552619,9.292,2.0,1683.362163,1710.17555,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000436451838_tess_v01_llc.fits,0,1,0,0,0
10260,257052093.0,1711.451231,0.43335,0.0806681025,4140,2.57,3.30609,3.399203648,8.32663,2.0,1711.383603,1763.30602,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000257052093_tess_v01_llc.fits,0,1,0,0,0
10261,137908961.0,1791.611137,0.292378,0.05567169498,1050,1.05,1.2093,1.198453421,6.33164,2.0,1790.68278,1815.016245,train,B,,B,B,B,B,,,,,astronet_tess_ffi_s0039-0000000137908961_tess_v01_llc.fits,0,0,0,0,1
10262,42832402.0,1683.956112,0.440989,0.07774195081,1040,,,121.9216915,7.2143,2.0,1683.362797,1737.385346,train,,,B,J,B,B,,,,,astronet_tess_ffi_s0039-0000000042832402_tess_v01_llc.fits,0,1,0,0,3
10263,235995157.0,1768.788415,6.537357,0.2067112283,1180,,,0.9376156071,6.62175,2.0,1764.699247,1815.012422,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000235995157_tess_v01_llc.fits,0,1,0,0,0
10264,311788622.0,1739.049426,12.172532,0.4276210492,1720,1.081,1.65404,1.639203829,9.2805,2.0,1738.660065,1763.305812,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000311788622_tess_v01_llc.fits,0,1,0,0,0
10265,374304925.0,1792.137328,10.990715,0.1300201585,850,,,0.9916078914,9.06463,2.0,1790.68147,1815.014886,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000374304925_tess_v01_llc.fits,0,1,0,0,0
10266,229482394.0,1684.297201,43.54084,0.137153646,550,,10.7213,10.76862217,8.4742,2.0,1683.36406,2009.281412,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000229482394_tess_v01_llc.fits,0,1,0,0,0
10267,388817227.0,1905.929819,7.087365,0.4276516041,360,1.229,1.78543,1.698439628,8.6843,2.0,1899.328671,1926.474765,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000388817227_tess_v01_llc.fits,0,1,0,0,0
10268,256503960.0,1766.659069,4.211559,0.1348120036,8020,2.0,3.46348,3.409747051,8.1323,2.0,1764.700206,2009.280033,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000256503960_tess_v01_llc.fits,1,0,0,0,0
10269,99405959.0,1688.22164,5.156467,0.2280705354,450,,14.6838,15.25561018,6.9796,2.0,1683.362174,1737.385201,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000099405959_tess_v01_llc.fits,0,1,0,0,0
10270,331977501.0,1791.690751,7.469679,0.1265363623,679,,,2.500553589,8.8692,2.0,1790.6816,1815.01464,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000331977501_tess_v01_llc.fits,0,1,0,0,0
10271,164885106.0,1684.762026,4.855762,0.1924824057,300,,8.1288,8.265238998,7.1213,2.0,1683.364072,2035.117273,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000164885106_tess_v01_llc.fits,0,1,0,0,0
10272,389964418.0,1683.599254,13.287252,0.1233056986,300,,27.493,28.85731027,6.8785,2.0,1683.364746,1954.864929,train,J,,E,J,J,J,,,,,astronet_tess_ffi_s0039-0000000389964418_tess_v01_llc.fits,0,1,0,0,0
10273,1102509698.0,1687.639391,6.740038,0.151650855,130,1.22,1.30488,1.28407481,8.87351,2.0,1683.36604,1789.677115,train,,,N,J,J,J,,,,,astronet_tess_ffi_s0039-0000001102509698_tess_v01_llc.fits,0,3,1,0,0
10274,274651016.0,1711.579877,0.601405,0.3087492989,1730,,,,9.1323,2.0,1711.38408,1763.305157,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000274651016_tess_v01_llc.fits,0,3,0,0,1
10275,407912467.0,1738.932203,5.553809,0.2663051416,440,1.286,1.24968,1.256515727,8.79269,2.0,1738.660675,1763.306403,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000407912467_tess_v01_llc.fits,0,1,0,0,0
10276,288299645.0,1687.730072,4.157151,0.1354815511,310,,11.9457,11.94916365,9.153,2.0,1683.365208,1982.259763,train,,,N,J,J,J,,,,,astronet_tess_ffi_s0039-0000000288299645_tess_v01_llc.fits,0,3,1,0,0
10277,256803475.0,1714.057698,35.894816,0.3377702186,360,1.413,2.41207,2.331695861,9.09529,2.0,1683.363878,1982.25987,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000256803475_tess_v01_llc.fits,0,1,0,0,0
10278,90464396.0,1683.917765,0.505572,0.2289482802,720,,,7.145730223,8.86618,2.0,1683.362806,1737.385348,train,,,B,J,B,J,,,,,astronet_tess_ffi_s0039-0000000090464396_tess_v01_llc.fits,0,2,0,0,2
10279,289623738.0,1689.781822,18.863487,0.1546805934,380,,10.7648,10.72616604,7.337,2.0,1683.365753,1982.261556,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000289623738_tess_v01_llc.fits,0,1,0,0,0
10280,392932308.0,1684.697279,2.037887,0.146890895,1250,2.141,1.74907,1.73127207,8.6493,2.0,1683.363561,1710.176515,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000392932308_tess_v01_llc.fits,0,1,0,0,0
10281,392934318.0,1683.88708,0.418072,0.228267312,380,,,3.950668262,6.38178,2.0,1683.363579,1710.176527,train,,,J,J,B,J,,,,,astronet_tess_ffi_s0039-0000000392934318_tess_v01_llc.fits,0,3,0,0,1
10282,262879895.0,1928.819427,3.34944,0.1674050112,420,,10.2405,10.14365415,8.47499,2.0,1928.118015,1982.263792,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000262879895_tess_v01_llc.fits,0,1,0,0,0
10283,431316156.0,1739.359572,2.337517,0.189338877,390,,11.0407,11.30035201,8.99341,2.0,1738.660073,1789.680777,train,,,N,J,J,J,,,,,astronet_tess_ffi_s0039-0000000431316156_tess_v01_llc.fits,0,3,1,0,0
10284,129789641.0,1799.044061,13.558818,0.3671727914,869,1.529,2.28749,2.116028731,4.60313,2.0,1790.682812,1815.015825,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000129789641_tess_v01_llc.fits,0,1,0,0,0
10285,202505449.0,1695.066903,20.697433,0.1601981314,660,,10.3889,10.52493671,8.4903,2.0,1683.366544,1954.866298,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000202505449_tess_v01_llc.fits,0,1,0,0,0
10286,15301589.0,1715.601208,8.997992,0.1881480127,670,,27.5756,26.21460451,9.1519,2.0,1711.383424,1737.385021,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000015301589_tess_v01_llc.fits,0,1,0,0,0
10287,84019385.0,1711.729906,0.505572,0.07095197448,260,1.551,3.68349,3.66284582,8.2241,2.0,1711.383544,1763.306024,train,,,B,J,J,J,,,,,astronet_tess_ffi_s0039-0000000084019385_tess_v01_llc.fits,0,3,0,0,1
10288,384660709.0,1794.823911,6.538012,0.2451100699,590,,17.5303,18.48672315,9.1563,2.0,1790.68172,1815.015359,train,J,,J,E,J,J,,,,,astronet_tess_ffi_s0039-0000000384660709_tess_v01_llc.fits,0,1,0,0,0
10289,21032363.0,1695.973064,27.278676,0.5139302558,310,1.208,2.91355,2.91425247,8.62811,2.0,1683.364907,2035.116218,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000021032363_tess_v01_llc.fits,0,1,0,0,0
10290,399090789.0,1931.390196,2.762118,0.2663510387,709,,11.4355,10.92043372,7.78051,2.0,1928.120542,1954.870221,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000399090789_tess_v01_llc.fits,0,1,0,0,0
10291,314587020.0,1711.538614,0.919461,0.2266471365,450,3.147,2.98173,3.231790251,7.70716,2.0,1711.383989,1737.385219,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000314587020_tess_v01_llc.fits,0,1,0,0,0
10292,188665149.0,1823.514733,65.988074,0.9126150634,6730,,,,9.1461,2.0,1764.697431,2035.115986,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000188665149_tess_v01_llc.fits,0,1,0,0,0
10293,1201208237.0,1791.756783,108.836088,0.2666484156,183870,0.74,0.754522,0.5647357612,8.65602,2.0,1683.366088,2035.114929,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000001201208237_tess_v01_llc.fits,0,1,0,0,0
10294,436872005.0,1802.753657,11.305838,0.2206899578,1260,3.16,2.47791,,7.41614,2.0,1790.683093,1815.016202,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000436872005_tess_v01_llc.fits,0,1,0,0,0
10295,158462948.0,1721.867575,13.60531,0.1212233121,910,1.01,0.933191,0.9239140964,6.2605,2.0,1711.387453,1954.867289,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000158462948_tess_v01_llc.fits,0,1,0,0,0
10296,66969193.0,1739.139595,0.89585,0.0676277165,5980,,5.10349,5.172579326,7.15238,2.0,1738.660005,1789.68068,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000066969193_tess_v01_llc.fits,0,1,0,0,0
10297,125735470.0,1795.872303,4.713711,0.06674614776,1760,,,1.529410683,9.26782,2.0,1790.682849,1815.016474,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000125735470_tess_v01_llc.fits,1,0,0,0,0
10298,352713940.0,1684.104996,7.159399,0.1958811566,1050,,13.2392,13.74168297,9.29958,2.0,1683.363507,1710.176475,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000352713940_tess_v01_llc.fits,0,1,0,0,0
10299,391173252.0,1684.79448,3.078584,0.1350266942,3260,1.605,2.13737,2.10687547,8.8258,2.0,1683.362797,1710.175986,train,E,,E,E,E,E,,,,,astronet_tess_ffi_s0039-0000000391173252_tess_v01_llc.fits,1,0,0,0,0
10300,154091848.0,1688.058464,12.484543,0.1439467808,380,1.21,1.13234,1.127244817,7.94247,2.0,1683.366851,1763.300868,train,,,N,J,J,J,,,,,astronet_tess_ffi_s0039-0000000154091848_tess_v01_llc.fits,0,3,1,0,0
10301,159636127.0,1712.122511,0.81479,0.1324522624,400,1.36,2.73651,2.861086543,9.2579,2.0,1711.38718,1954.866702,train,E,,E,E,B,E,,,,,astronet_tess_ffi_s0039-0000000159636127_tess_v01_llc.fits,1,0,0,0,0
10302,193948281.0,1765.435588,28.402463,0.7841920034,320,,3.80225,3.666629727,4.9988,2.0,1738.654473,1982.262833,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000193948281_tess_v01_llc.fits,0,1,0,0,0
10303,322132157.0,1767.078565,1.146976,0.1474093555,300,1.321,2.11755,2.102841818,7.6082,2.0,1764.700214,2009.280162,train,E,,E,E,B,E,,,,,astronet_tess_ffi_s0039-0000000322132157_tess_v01_llc.fits,1,0,0,0,0
10304,121741238.0,1683.837367,0.606961,0.1486933058,1370,2.47,2.01558,1.960898564,8.61409,2.0,1683.363694,1710.176607,train,B,,B,E,B,E,,,,Dan please check,astronet_tess_ffi_s0039-0000000121741238_tess_v01_llc.fits,0,0,0,0,1
10305,159969849.0,1748.695779,28.163564,0.2388270227,640,,18.842,19.03932671,8.7729,2.0,1738.655197,2009.282858,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000159969849_tess_v01_llc.fits,0,1,0,0,0
10306,371167481.0,1687.155133,5.94082,0.2255135272,5090,1.588,1.5231,1.512146761,7.65929,2.0,1683.363153,1710.176231,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000371167481_tess_v01_llc.fits,0,1,0,0,0
10307,284712252.0,1715.420139,7.849662,0.1448262639,560,,11.1992,10.78891345,6.8252,2.0,1711.387587,1926.471926,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000284712252_tess_v01_llc.fits,0,1,0,0,0
10308,13339693.0,1685.063107,1.445155,0.1693432629,1300,1.355,1.72966,1.691022044,8.19375,2.0,1683.362721,1737.38533,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000013339693_tess_v01_llc.fits,0,1,0,0,0
10309,241000346.0,1764.803661,8.530915,0.07328055985,730,,3.90343,3.916897113,7.3513,2.0,1764.702261,1815.014821,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000241000346_tess_v01_llc.fits,0,1,0,0,0
10310,12920741.0,1683.904301,0.541683,0.06574406571,1170,,,20.82100791,8.692,2.0,1683.362705,1737.385326,train,,,B,J,B,J,,,,,astronet_tess_ffi_s0039-0000000012920741_tess_v01_llc.fits,0,2,0,0,2
10311,122837104.0,1697.016992,29.505251,0.9480037146,700,1.037,1.89869,1.89304573,9.0311,2.0,1683.364545,2035.117333,train,J,,J,J,J,J,,,,,astronet_tess_ffi_s0039-0000000122837104_tess_v01_llc.fits,0,1,0,0,0
